suggestion_id;category;name;size;sweetness_pct;ice_pct;temperature;toppings;dairy;price_vnd;calories_kcal;caffeine_level;vegan;lactose_free;time_of_day;weather_tag;mood_tag;season;tags;rating_pred;created_at;description_vn
8791;Cà phê;Cà phê muối;L;50;50;Nóng;Dừa khô;Sữa hạnh nhân;41000;103;Cao;TRUE;TRUE;Tối;Mưa;Thư giãn;Xuân;cafein_cao;3.74;10/11/2025 12:26;Cà phê muối, size L, 50% đường, 50% đá. Phù hợp mưa • Thư giãn.
8792;Soda;Soda dâu;S;100;30;Lạnh;;Sữa tươi;26000;210;Thấp;FALSE;FALSE;Trưa;Mưa;Giải khát;Xuân;trái_cây;4.88;10/11/2025 12:26;Soda dâu, size S, 100% đường, 30% đá. Phù hợp mưa • Giải khát.
8793;Cà phê;Bạc xỉu;L;70;70;Nóng;Dừa khô, Trân châu hoàng kim;Sữa hạnh nhân;44000;126;Cao;TRUE;TRUE;Trưa;Nắng nóng;Tập trung;Hạ;cafein_cao;4.4;10/11/2025 12:26;Bạc xỉu, size L, 70% đường, 70% đá. Phù hợp nắng nóng • Tập trung.
8794;Soda;Soda dâu;M;50;50;Lạnh;Thạch phô mai, Sương sáo;Sữa yến mạch;37000;204;Thấp;FALSE;FALSE;Sáng;Mưa;Tập trung;Xuân;trái_cây;3.54;10/11/2025 12:26;Soda dâu, size M, 50% đường, 50% đá. Phù hợp mưa • Tập trung.
8795;Soda;Soda việt quất;M;100;70;Lạnh;Thạch phô mai, Thạch nha đam;Sữa tươi;37000;273;Thấp;FALSE;FALSE;Tối;Mưa;Tập trung;Thu;;4.33;10/11/2025 12:26;Soda việt quất, size M, 100% đường, 70% đá. Phù hợp mưa • Tập trung.
8796;Cà phê;Cappuccino;M;100;100;Nóng;Bánh flan;Sữa đậu nành;36000;124;Cao;FALSE;FALSE;Chiều;Se lạnh;Thư giãn;Hạ;cafein_cao;3.58;10/11/2025 12:26;Cappuccino, size M, 100% đường, 100% đá. Phù hợp se lạnh • Thư giãn.
8797;Soda;Soda chanh;S;30;30;Lạnh;;Sữa yến mạch;26000;144;Thấp;TRUE;TRUE;Trưa;Bình thường;Năng lượng;Xuân;trái_cây;3.89;10/11/2025 12:26;Soda chanh, size S, 30% đường, 30% đá. Phù hợp bình thường • Năng lượng.
8798;Soda;Soda dâu;M;0;50;Lạnh;;Không sữa;28000;112;Thấp;TRUE;TRUE;Sáng;Mưa;Thư giãn;Đông;trái_cây;4.35;10/11/2025 12:26;Soda dâu, size M, 0% đường, 50% đá. Phù hợp mưa • Thư giãn.
8799;Trà trái cây;Trà ổi hồng lạnh;S;30;100;Lạnh;Thạch đào, Sương sáo;Sữa đậu nành;31000;161;Trung bình;TRUE;TRUE;Trưa;Se lạnh;Giải khát;Xuân;trái_cây;3.93;10/11/2025 12:26;Trà ổi hồng lạnh, size S, 30% đường, 100% đá. Phù hợp se lạnh • Giải khát.
8800;Soda;Soda việt quất;L;70;0;Lạnh;Thạch nha đam;Sữa tươi;39000;217;Thấp;FALSE;FALSE;Tối;Nắng nóng;Năng lượng;Hạ;;3.72;10/11/2025 12:26;Soda việt quất, size L, 70% đường, 0% đá. Phù hợp nắng nóng • Năng lượng.
8801;Trà sữa;Trà sữa bưởi kem cheese;S;50;50;Nóng;Pudding trứng, Thạch đào;Sữa yến mạch;44000;380;Thấp;FALSE;TRUE;Trưa;Bình thường;Năng lượng;Xuân;kem_cheese, trái_cây;3.84;10/11/2025 12:26;Trà sữa bưởi kem cheese, size S, 50% đường, 50% đá. Phù hợp bình thường • Năng lượng.
8802;Sữa chua;Sữa chua dâu;M;100;70;Nóng;;Sữa tươi;35000;330;Thấp;FALSE;FALSE;Chiều;Bình thường;Tập trung;Xuân;trái_cây;4.36;10/11/2025 12:26;Sữa chua dâu, size M, 100% đường, 70% đá. Phù hợp bình thường • Tập trung.
8803;Đá xay;Oreo đá xay;M;50;70;Lạnh;Bánh flan;Sữa yến mạch;48000;413;Thấp;FALSE;FALSE;Sáng;Se lạnh;Giải khát;Thu;;4.06;10/11/2025 12:26;Oreo đá xay, size M, 50% đường, 70% đá. Phù hợp se lạnh • Giải khát.
8804;Đá xay;Oreo đá xay;S;100;30;Lạnh;Trân châu sợi, Pudding trứng;Không sữa;43000;499;Thấp;FALSE;TRUE;Sáng;Mưa;Giải khát;Xuân;;3.64;10/11/2025 12:26;Oreo đá xay, size S, 100% đường, 30% đá. Phù hợp mưa • Giải khát.
8805;Sữa chua;Sữa chua nha đam;M;50;70;Lạnh;;Sữa tươi;35000;275;Thấp;FALSE;FALSE;Tối;Se lạnh;Giải khát;Hạ;;3.45;10/11/2025 12:26;Sữa chua nha đam, size M, 50% đường, 70% đá. Phù hợp se lạnh • Giải khát.
8806;Sữa chua;Sữa chua xoài;S;70;100;Lạnh;Thạch đào, Trân châu hoàng kim;Sữa đậu nành;36000;347;Thấp;TRUE;TRUE;Tối;Nắng nóng;Năng lượng;Xuân;trái_cây;3.76;10/11/2025 12:26;Sữa chua xoài, size S, 70% đường, 100% đá. Phù hợp nắng nóng • Năng lượng.
8807;Cà phê;Cappuccino;S;100;70;Nóng;;Sữa hạnh nhân;28000;108;Cao;TRUE;TRUE;Trưa;Nắng nóng;Tập trung;Đông;cafein_cao;3.44;10/11/2025 12:26;Cappuccino, size S, 100% đường, 70% đá. Phù hợp nắng nóng • Tập trung.
8808;Cà phê;Cà phê trứng;M;70;0;Nóng;Hạnh nhân lát;Không sữa;33000;99;Cao;TRUE;TRUE;Chiều;Bình thường;Giải khát;Hạ;cafein_cao;3.77;10/11/2025 12:26;Cà phê trứng, size M, 70% đường, 0% đá. Phù hợp bình thường • Giải khát.
8809;Sữa chua;Sữa chua dâu;L;50;100;Lạnh;Thạch phô mai, Dừa khô;Sữa yến mạch;46000;321;Thấp;FALSE;FALSE;Sáng;Se lạnh;Tập trung;Đông;trái_cây;4.78;10/11/2025 12:26;Sữa chua dâu, size L, 50% đường, 100% đá. Phù hợp se lạnh • Tập trung.
8810;Cà phê;Cà phê muối;M;70;70;Nóng;;Sữa đậu nành;33000;97;Cao;TRUE;TRUE;Tối;Nắng nóng;Năng lượng;Xuân;cafein_cao;4.24;10/11/2025 12:26;Cà phê muối, size M, 70% đường, 70% đá. Phù hợp nắng nóng • Năng lượng.
8811;Đá xay;Socola đá xay;L;70;70;Lạnh;;Sữa đậu nành;50000;388;Thấp;TRUE;TRUE;Tối;Se lạnh;Thư giãn;Xuân;;3.44;10/11/2025 12:26;Socola đá xay, size L, 70% đường, 70% đá. Phù hợp se lạnh • Thư giãn.
8812;Cà phê;Espresso;L;30;30;Lạnh;;Sữa hạnh nhân;38000;10;Cao;TRUE;TRUE;Chiều;Mưa;Giải khát;Đông;cafein_cao;3.56;10/11/2025 12:26;Espresso, size L, 30% đường, 30% đá. Phù hợp mưa • Giải khát.
8813;Trà trái cây;Trà sen vàng;L;100;0;Nóng;Trân châu đen;Sữa yến mạch;38000;186;Thấp;TRUE;TRUE;Trưa;Nắng nóng;Giải khát;Thu;trái_cây;4.77;10/11/2025 12:26;Trà sen vàng, size L, 100% đường, 0% đá. Phù hợp nắng nóng • Giải khát.
8814;Soda;Soda dâu;L;70;100;Lạnh;Kem cheese, Thạch đào;Sữa yến mạch;48000;221;Thấp;FALSE;FALSE;Chiều;Bình thường;Giải khát;Thu;trái_cây;3.41;10/11/2025 12:26;Soda dâu, size L, 70% đường, 100% đá. Phù hợp bình thường • Giải khát.
8815;Cà phê;Cà phê muối;S;70;100;Lạnh;;Sữa không lactose;28000;108;Cao;FALSE;TRUE;Tối;Se lạnh;Năng lượng;Hạ;cafein_cao;3.41;10/11/2025 12:26;Cà phê muối, size S, 70% đường, 100% đá. Phù hợp se lạnh • Năng lượng.
8816;Soda;Soda táo;M;50;50;Lạnh;Dừa khô;Không sữa;31000;161;Thấp;TRUE;TRUE;Chiều;Nắng nóng;Tập trung;Hạ;trái_cây;4.82;10/11/2025 12:26;Soda táo, size M, 50% đường, 50% đá. Phù hợp nắng nóng • Tập trung.
8817;Đá xay;Dâu đá xay;M;30;0;Lạnh;Hạnh nhân lát;Không sữa;45000;338;Thấp;TRUE;TRUE;Sáng;Se lạnh;Giải khát;Hạ;trái_cây;4.88;10/11/2025 12:26;Dâu đá xay, size M, 30% đường, 0% đá. Phù hợp se lạnh • Giải khát.
8818;Cà phê;Cold brew cam sả;L;100;30;Nóng;Trân châu sợi;Sữa đậu nành;41000;124;Cao;TRUE;TRUE;Tối;Mưa;Tập trung;Hạ;trái_cây, cafein_cao;4.1;10/11/2025 12:26;Cold brew cam sả, size L, 100% đường, 30% đá. Phù hợp mưa • Tập trung.
8819;Soda;Soda cam;M;30;30;Lạnh;Trân châu hoàng kim, Sương sáo;Sữa đậu nành;37000;188;Thấp;TRUE;TRUE;Tối;Mưa;Giải khát;Đông;trái_cây;4.79;10/11/2025 12:26;Soda cam, size M, 30% đường, 30% đá. Phù hợp mưa • Giải khát.
8820;Đá xay;Matcha đá xay;L;0;0;Lạnh;Trân châu hoàng kim, Dừa khô;Sữa tươi;56000;416;Trung bình;FALSE;FALSE;Chiều;Bình thường;Tập trung;Hạ;matcha;4.19;10/11/2025 12:26;Matcha đá xay, size L, 0% đường, 0% đá. Phù hợp bình thường • Tập trung.
8821;Sữa chua;Sữa chua dâu;M;0;30;Lạnh;Kem cheese, Bánh flan;Không sữa;44000;228;Thấp;FALSE;FALSE;Tối;Bình thường;Thư giãn;Đông;trái_cây;3.55;10/11/2025 12:26;Sữa chua dâu, size M, 0% đường, 30% đá. Phù hợp bình thường • Thư giãn.
8822;Đá xay;Cookies đá xay;M;70;100;Lạnh;Hạnh nhân lát;Sữa đậu nành;48000;447;Thấp;TRUE;TRUE;Sáng;Mưa;Thư giãn;Xuân;;4.48;10/11/2025 12:26;Cookies đá xay, size M, 70% đường, 100% đá. Phù hợp mưa • Thư giãn.
8823;Trà sữa;Trà sữa quýt;L;50;30;Nóng;;Sữa yến mạch;42000;292;Trung bình;TRUE;TRUE;Tối;Bình thường;Thư giãn;Đông;trái_cây;3.41;10/11/2025 12:26;Trà sữa quýt, size L, 50% đường, 30% đá. Phù hợp bình thường • Thư giãn.
8824;Trà trái cây;Trà thanh long tươi;M;70;30;Lạnh;Trân châu đen, Thạch nha đam;Sữa đậu nành;36000;189;Trung bình;TRUE;TRUE;Trưa;Bình thường;Tập trung;Đông;trái_cây;4.61;10/11/2025 12:26;Trà thanh long tươi, size M, 70% đường, 30% đá. Phù hợp bình thường • Tập trung.
8825;Cà phê;Cà phê sữa đá;M;50;0;Nóng;Kem cheese, Dừa khô;Sữa không lactose;45000;130;Cao;FALSE;FALSE;Sáng;Nắng nóng;Thư giãn;Hạ;cafein_cao;4.11;10/11/2025 12:26;Cà phê sữa đá, size M, 50% đường, 0% đá. Phù hợp nắng nóng • Thư giãn.
8826;Sữa chua;Sữa chua thạch trái cây;S;50;0;Lạnh;;Sữa đậu nành;30000;247;Thấp;TRUE;TRUE;Chiều;Mưa;Thư giãn;Xuân;;3.64;10/11/2025 12:26;Sữa chua thạch trái cây, size S, 50% đường, 0% đá. Phù hợp mưa • Thư giãn.
8827;Cà phê;Bạc xỉu;S;70;100;Lạnh;;Sữa yến mạch;28000;97;Cao;TRUE;TRUE;Tối;Bình thường;Năng lượng;Đông;cafein_cao;4.49;10/11/2025 12:26;Bạc xỉu, size S, 70% đường, 100% đá. Phù hợp bình thường • Năng lượng.
8828;Trà trái cây;Trà đào cam sả;M;70;30;Nóng;Bánh flan, Trân châu đen;Không sữa;33000;168;Trung bình;FALSE;FALSE;Tối;Nắng nóng;Tập trung;Hạ;trái_cây;4.07;10/11/2025 12:26;Trà đào cam sả, size M, 70% đường, 30% đá. Phù hợp nắng nóng • Tập trung.
8829;Soda;Soda kiwi;M;30;100;Lạnh;Thạch đào;Sữa đậu nành;34000;166;Thấp;TRUE;TRUE;Chiều;Bình thường;Năng lượng;Xuân;trái_cây;4.07;10/11/2025 12:26;Soda kiwi, size M, 30% đường, 100% đá. Phù hợp bình thường • Năng lượng.
8830;Trà sữa;Trà sữa sen kem trứng;L;30;50;Nóng;Dừa khô;Không sữa;42000;275;Thấp;TRUE;TRUE;Sáng;Se lạnh;Giải khát;Thu;trái_cây;3.4;10/11/2025 12:26;Trà sữa sen kem trứng, size L, 30% đường, 50% đá. Phù hợp se lạnh • Giải khát.
8831;Trà trái cây;Trà dâu;L;100;100;Lạnh;;Sữa tươi;35000;180;Trung bình;FALSE;FALSE;Tối;Nắng nóng;Giải khát;Thu;trái_cây;3.85;10/11/2025 12:26;Trà dâu, size L, 100% đường, 100% đá. Phù hợp nắng nóng • Giải khát.
8832;Đá xay;Socola đá xay;M;0;30;Lạnh;Pudding trứng;Sữa yến mạch;48000;331;Thấp;FALSE;TRUE;Tối;Bình thường;Năng lượng;Hạ;;4.5;10/11/2025 12:26;Socola đá xay, size M, 0% đường, 30% đá. Phù hợp bình thường • Năng lượng.
8833;Trà sữa;Trà sữa chanh dây kem cheese;S;70;70;Nóng;Bánh flan;Không sữa;38000;322;Thấp;FALSE;FALSE;Chiều;Bình thường;Giải khát;Xuân;kem_cheese, trái_cây;3.82;10/11/2025 12:26;Trà sữa chanh dây kem cheese, size S, 70% đường, 70% đá. Phù hợp bình thường • Giải khát.
8834;Trà sữa;Trà sữa tắc phô mai;M;30;70;Nóng;;Sữa tươi;37000;299;Trung bình;FALSE;FALSE;Trưa;Nắng nóng;Giải khát;Hạ;trái_cây;4.37;10/11/2025 12:26;Trà sữa tắc phô mai, size M, 30% đường, 70% đá. Phù hợp nắng nóng • Giải khát.
8835;Trà sữa;Trà ô long kem cheese caramen;M;50;50;Lạnh;Kem cheese, Thạch phô mai;Không sữa;46000;338;Trung bình;FALSE;FALSE;Tối;Bình thường;Thư giãn;Hạ;kem_cheese;4.33;10/11/2025 12:26;Trà ô long kem cheese caramen, size M, 50% đường, 50% đá. Phù hợp bình thường • Thư giãn.
8836;Cà phê;Cà phê sữa đá;L;100;100;Nóng;Dừa khô;Sữa đậu nành;41000;124;Cao;TRUE;TRUE;Tối;Bình thường;Thư giãn;Thu;cafein_cao;4.51;10/11/2025 12:26;Cà phê sữa đá, size L, 100% đường, 100% đá. Phù hợp bình thường • Thư giãn.
8837;Trà trái cây;Trà tắc mật ong;S;50;50;Nóng;;Sữa yến mạch;25000;135;Trung bình;TRUE;TRUE;Sáng;Se lạnh;Tập trung;Hạ;trái_cây;4.58;10/11/2025 12:26;Trà tắc mật ong, size S, 50% đường, 50% đá. Phù hợp se lạnh • Tập trung.
8838;Sữa chua;Sữa chua dâu;M;70;30;Lạnh;Trân châu hoàng kim;Không sữa;35000;273;Thấp;TRUE;TRUE;Tối;Se lạnh;Thư giãn;Thu;trái_cây;4.74;10/11/2025 12:26;Sữa chua dâu, size M, 70% đường, 30% đá. Phù hợp se lạnh • Thư giãn.
8839;Trà sữa;Trà sữa xoài;M;30;50;Lạnh;Trân châu sợi;Sữa yến mạch;40000;309;Thấp;TRUE;TRUE;Tối;Mưa;Tập trung;Thu;trái_cây;3.8;10/11/2025 12:26;Trà sữa xoài, size M, 30% đường, 50% đá. Phù hợp mưa • Tập trung.
8840;Sữa chua;Sữa chua xoài;L;0;70;Lạnh;;Sữa tươi;40000;220;Thấp;FALSE;FALSE;Sáng;Se lạnh;Tập trung;Xuân;trái_cây;4.89;10/11/2025 12:26;Sữa chua xoài, size L, 0% đường, 70% đá. Phù hợp se lạnh • Tập trung.
8841;Trà sữa;Trà sữa xoài kem cheese;S;100;70;Nóng;;Sữa yến mạch;38000;351;Trung bình;TRUE;TRUE;Chiều;Bình thường;Tập trung;Thu;kem_cheese, trái_cây;3.85;10/11/2025 12:26;Trà sữa xoài kem cheese, size S, 100% đường, 70% đá. Phù hợp bình thường • Tập trung.
8842;Trà sữa;Trà sữa kiwi kem trứng;S;0;100;Lạnh;Thạch nha đam;Không sữa;32000;239;Trung bình;TRUE;TRUE;Sáng;Se lạnh;Thư giãn;Hạ;trái_cây;3.8;10/11/2025 12:26;Trà sữa kiwi kem trứng, size S, 0% đường, 100% đá. Phù hợp se lạnh • Thư giãn.
8843;Trà trái cây;Trà dưa lưới;L;30;50;Nóng;Pudding trứng;Sữa đậu nành;38000;142;Trung bình;FALSE;TRUE;Sáng;Nắng nóng;Tập trung;Thu;trái_cây;3.43;10/11/2025 12:26;Trà dưa lưới, size L, 30% đường, 50% đá. Phù hợp nắng nóng • Tập trung.
8844;Sữa chua;Sữa chua xoài;L;100;30;Lạnh;;Sữa tươi;40000;330;Thấp;FALSE;FALSE;Chiều;Mưa;Tập trung;Hạ;trái_cây;3.94;10/11/2025 12:26;Sữa chua xoài, size L, 100% đường, 30% đá. Phù hợp mưa • Tập trung.
8845;Đá xay;Cookies đá xay;S;70;70;Lạnh;;Sữa tươi;40000;432;Thấp;FALSE;FALSE;Trưa;Bình thường;Thư giãn;Thu;;4.0;10/11/2025 12:26;Cookies đá xay, size S, 70% đường, 70% đá. Phù hợp bình thường • Thư giãn.
8846;Soda;Soda chanh;S;50;0;Lạnh;Trân châu hoàng kim, Hạnh nhân lát;Sữa tươi;32000;227;Thấp;FALSE;FALSE;Chiều;Nắng nóng;Thư giãn;Đông;trái_cây;4.73;10/11/2025 12:26;Soda chanh, size S, 50% đường, 0% đá. Phù hợp nắng nóng • Thư giãn.
8847;Soda;Soda kiwi;L;0;30;Lạnh;;Không sữa;33000;112;Thấp;TRUE;TRUE;Chiều;Bình thường;Năng lượng;Xuân;trái_cây;4.18;10/11/2025 12:26;Soda kiwi, size L, 0% đường, 30% đá. Phù hợp bình thường • Năng lượng.
8848;Trà sữa;Trà sữa cam sả;S;30;50;Lạnh;Bánh flan;Sữa không lactose;35000;343;Trung bình;FALSE;FALSE;Trưa;Nắng nóng;Giải khát;Thu;trái_cây;3.91;10/11/2025 12:26;Trà sữa cam sả, size S, 30% đường, 50% đá. Phù hợp nắng nóng • Giải khát.
8849;Soda;Soda táo;M;0;50;Lạnh;Trân châu sợi, Trân châu hoàng kim;Sữa đậu nành;37000;163;Thấp;TRUE;TRUE;Chiều;Nắng nóng;Giải khát;Hạ;trái_cây;3.46;10/11/2025 12:26;Soda táo, size M, 0% đường, 50% đá. Phù hợp nắng nóng • Giải khát.
8850;Đá xay;Socola đá xay;L;50;70;Lạnh;Trân châu hoàng kim, Dừa khô;Sữa đậu nành;56000;468;Thấp;TRUE;TRUE;Sáng;Nắng nóng;Tập trung;Đông;;4.31;10/11/2025 12:26;Socola đá xay, size L, 50% đường, 70% đá. Phù hợp nắng nóng • Tập trung.
8851;Trà trái cây;Trà đào tươi;M;70;50;Nóng;;Sữa tươi;30000;162;Thấp;FALSE;FALSE;Chiều;Bình thường;Giải khát;Đông;trái_cây;4.33;10/11/2025 12:26;Trà đào tươi, size M, 70% đường, 50% đá. Phù hợp bình thường • Giải khát.
8852;Đá xay;Matcha đá xay;S;50;0;Lạnh;Trân châu đen, Dừa khô;Không sữa;43000;416;Trung bình;TRUE;TRUE;Chiều;Nắng nóng;Thư giãn;Đông;matcha;3.94;10/11/2025 12:26;Matcha đá xay, size S, 50% đường, 0% đá. Phù hợp nắng nóng • Thư giãn.
8853;Soda;Soda kiwi;L;50;30;Lạnh;Pudding trứng, Trân châu hoàng kim;Không sữa;39000;182;Thấp;FALSE;TRUE;Chiều;Mưa;Thư giãn;Thu;trái_cây;3.72;10/11/2025 12:26;Soda kiwi, size L, 50% đường, 30% đá. Phù hợp mưa • Thư giãn.
8854;Trà sữa;Earl Grey kem cheese kem trứng;M;0;50;Lạnh;Thạch đào, Trân châu đen;Sữa đậu nành;49000;304;Trung bình;TRUE;TRUE;Trưa;Nắng nóng;Tập trung;Hạ;kem_cheese;3.55;10/11/2025 12:26;Earl Grey kem cheese kem trứng, size M, 0% đường, 50% đá. Phù hợp nắng nóng • Tập trung.
8855;Cà phê;Latte;L;0;30;Nóng;;Sữa yến mạch;38000;72;Cao;TRUE;TRUE;Trưa;Se lạnh;Thư giãn;Đông;cafein_cao;4.05;10/11/2025 12:26;Latte, size L, 0% đường, 30% đá. Phù hợp se lạnh • Thư giãn.
8856;Cà phê;Cold brew cam sả;S;30;0;Nóng;Trân châu hoàng kim;Sữa hạnh nhân;31000;95;Cao;TRUE;TRUE;Trưa;Mưa;Tập trung;Thu;trái_cây, cafein_cao;3.98;10/11/2025 12:26;Cold brew cam sả, size S, 30% đường, 0% đá. Phù hợp mưa • Tập trung.
8857;Sữa chua;Sữa chua việt quất;L;0;50;Nóng;;Sữa yến mạch;40000;198;Thấp;TRUE;TRUE;Sáng;Bình thường;Giải khát;Xuân;;4.55;10/11/2025 12:26;Sữa chua việt quất, size L, 0% đường, 50% đá. Phù hợp bình thường • Giải khát.
8858;Trà sữa;Earl Grey kem cheese kem trứng;M;0;50;Nóng;;Không sữa;40000;208;Thấp;TRUE;TRUE;Sáng;Mưa;Thư giãn;Hạ;kem_cheese;3.6;10/11/2025 12:26;Earl Grey kem cheese kem trứng, size M, 0% đường, 50% đá. Phù hợp mưa • Thư giãn.
8859;Trà sữa;Trà sữa ổi hồng;M;30;50;Lạnh;Trân châu hoàng kim;Sữa đậu nành;40000;309;Thấp;TRUE;TRUE;Tối;Bình thường;Tập trung;Thu;trái_cây;4.54;10/11/2025 12:26;Trà sữa ổi hồng, size M, 30% đường, 50% đá. Phù hợp bình thường • Tập trung.
8860;Sữa chua;Sữa chua việt quất;S;50;70;Lạnh;Thạch phô mai, Pudding trứng;Sữa yến mạch;36000;321;Thấp;FALSE;FALSE;Sáng;Se lạnh;Năng lượng;Đông;;3.43;10/11/2025 12:26;Sữa chua việt quất, size S, 50% đường, 70% đá. Phù hợp se lạnh • Năng lượng.
8861;Cà phê;Espresso;S;70;30;Nóng;Trân châu sợi;Sữa yến mạch;31000;13;Cao;TRUE;TRUE;Chiều;Bình thường;Giải khát;Hạ;cafein_cao;4.03;10/11/2025 12:26;Espresso, size S, 70% đường, 30% đá. Phù hợp bình thường • Giải khát.
8862;Sữa chua;Sữa chua nha đam;S;30;100;Nóng;Trân châu sợi;Không sữa;30000;232;Thấp;TRUE;TRUE;Trưa;Nắng nóng;Thư giãn;Thu;;4.25;10/11/2025 12:26;Sữa chua nha đam, size S, 30% đường, 100% đá. Phù hợp nắng nóng • Thư giãn.
8863;Sữa chua;Sữa chua việt quất;S;100;70;Nóng;;Không sữa;27000;264;Thấp;TRUE;TRUE;Trưa;Se lạnh;Giải khát;Thu;;3.87;10/11/2025 12:26;Sữa chua việt quất, size S, 100% đường, 70% đá. Phù hợp se lạnh • Giải khát.
8864;Trà sữa;Trà bá tước kem cheese phô mai;M;30;0;Lạnh;Thạch phô mai, Trân châu đen;Không sữa;46000;310;Trung bình;FALSE;FALSE;Tối;Nắng nóng;Giải khát;Xuân;kem_cheese;4.33;10/11/2025 12:26;Trà bá tước kem cheese phô mai, size M, 30% đường, 0% đá. Phù hợp nắng nóng • Giải khát.
8865;Sữa chua;Sữa chua dâu;M;50;70;Nóng;Bánh flan;Không sữa;35000;252;Thấp;FALSE;FALSE;Trưa;Nắng nóng;Tập trung;Xuân;trái_cây;3.84;10/11/2025 12:26;Sữa chua dâu, size M, 50% đường, 70% đá. Phù hợp nắng nóng • Tập trung.
8866;Sữa chua;Sữa chua việt quất;L;0;100;Lạnh;;Không sữa;37000;176;Thấp;TRUE;TRUE;Trưa;Bình thường;Thư giãn;Đông;;4.78;10/11/2025 12:26;Sữa chua việt quất, size L, 0% đường, 100% đá. Phù hợp bình thường • Thư giãn.
8867;Soda;Soda chanh;L;100;30;Lạnh;Trân châu hoàng kim, Hạnh nhân lát;Sữa tươi;42000;273;Thấp;FALSE;FALSE;Trưa;Bình thường;Giải khát;Đông;trái_cây;3.59;10/11/2025 12:26;Soda chanh, size L, 100% đường, 30% đá. Phù hợp bình thường • Giải khát.
8868;Trà trái cây;Trà cam bưởi;M;0;70;Lạnh;Trân châu đen;Sữa đậu nành;33000;124;Trung bình;TRUE;TRUE;Chiều;Nắng nóng;Thư giãn;Xuân;trái_cây;4.65;10/11/2025 12:26;Trà cam bưởi, size M, 0% đường, 70% đá. Phù hợp nắng nóng • Thư giãn.
8869;Đá xay;Dâu đá xay;L;70;0;Lạnh;Kem cheese, Thạch phô mai;Sữa tươi;62000;561;Thấp;FALSE;FALSE;Chiều;Mưa;Thư giãn;Hạ;trái_cây;3.46;10/11/2025 12:26;Dâu đá xay, size L, 70% đường, 0% đá. Phù hợp mưa • Thư giãn.
